Date,Quantity,UnitPrice,ItemsInCart,ReferralSource,TotalPrice,CouponUsed,PricePerItem,OrderMonth,OrderYear,AverageCartValue,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15
2024-09-04,5,53.93,7,3,269.65,1,53.93,9,2024,38.52,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
2024-01-07,5,423.93,5,1,2119.65,1,423.93,1,2024,423.93,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2024-09-28,4,160.22,9,3,640.88,1,160.22,9,2024,71.21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2025-04-09,1,538.68,6,4,538.68,1,538.68,4,2025,89.78,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2023-04-09,5,337.38,5,4,1686.9,1,337.38,4,2023,337.38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2024-11-10,1,620.21,1,4,620.21,1,620.21,11,2024,620.21,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2023-03-09,2,99.1,6,3,198.2,1,99.1,3,2023,33.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-26,4,451.97,7,0,1807.88,1,451.97,1,2025,258.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2023-12-10,4,66.1,9,2,264.4,1,66.1,12,2023,29.38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2023-08-13,4,547.32,8,3,2189.28,1,547.32,8,2023,273.66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2025-01-01,3,412.53,6,2,1237.59,1,412.53,1,2025,206.26,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2023-06-28,5,84.13,9,2,420.65,1,84.13,6,2023,46.74,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2024-01-18,2,518.23,5,0,1036.46,1,518.23,1,2024,207.29,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2024-06-19,2,39.51,5,1,79.02,1,39.51,6,2024,15.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-04-11,5,133.01,10,1,665.05,1,133.01,4,2025,66.5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2023-10-08,1,118.8,6,0,118.8,1,118.8,10,2023,19.8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2025-05-04,2,139.57,4,1,279.14,1,139.57,5,2025,69.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-04-06,1,184.15,5,1,184.15,1,184.15,4,2025,36.83,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-07-18,2,644.05,5,4,1288.1,1,644.05,7,2023,257.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-10-24,5,55.41,5,2,277.05,1,55.41,10,2023,55.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-11,1,310.93,3,1,310.93,1,310.93,1,2023,103.64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-04-17,2,216.66,6,3,433.32,1,216.66,4,2024,72.22,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2024-11-29,1,452.7,5,3,452.7,1,452.7,11,2024,90.54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2023-10-15,2,288.21,5,0,576.42,1,288.21,10,2023,115.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-05,4,206.6,6,4,826.4,1,206.6,6,2023,137.73,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2024-07-20,4,685.2,6,2,2740.8,1,685.2,7,2024,456.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2023-04-12,5,22.94,10,0,114.7,1,22.94,4,2023,11.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-03-09,2,301.88,5,0,603.76,1,301.88,3,2023,120.75,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2025-03-16,5,57.45,10,1,287.25,1,57.45,3,2025,28.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,1,161.24,3,3,161.24,1,161.24,12,2024,53.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2024-11-26,4,262.58,8,0,1050.32,1,262.58,11,2024,131.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-12-19,4,515.19,9,1,2060.76,1,515.19,12,2024,228.97,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2023-06-07,1,450.07,6,2,450.07,1,450.07,6,2023,75.01,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-10-06,1,52.54,6,1,52.54,1,52.54,10,2024,8.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2023-09-04,2,424.32,6,4,848.64,1,424.32,9,2023,141.44,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2023-08-26,3,631.64,3,1,1894.92,1,631.64,8,2023,631.64,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-10-22,5,327.68,6,1,1638.4,1,327.68,10,2023,273.07,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023-05-27,1,414.47,3,3,414.47,1,414.47,5,2023,138.16,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2023-02-11,4,221.33,5,2,885.32,1,221.33,2,2023,177.06,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-04-18,1,512.39,2,3,512.39,1,512.39,4,2024,256.2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2025-01-03,3,459.34,3,3,1378.02,1,459.34,1,2025,459.34,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2024-09-08,1,146.32,4,1,146.32,1,146.32,9,2024,36.58,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2024-11-05,4,83.6,4,1,334.4,1,83.6,11,2024,83.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2023-12-13,2,328.54,6,0,657.08,1,328.54,12,2023,109.51,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2024-05-06,5,314.94,8,3,1574.7,1,314.94,5,2024,196.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-05-14,2,69.64,6,1,139.28,1,69.64,5,2024,23.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-06-08,1,135.17,6,3,135.17,1,135.17,6,2024,22.53,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2024-03-23,1,487.21,3,4,487.21,1,487.21,3,2024,162.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-10-18,5,509.58,6,3,2547.9,1,509.58,10,2023,424.65,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-04-07,2,416.81,2,1,833.62,1,416.81,4,2024,416.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-09-04,2,160.0,4,3,320.0,1,160.0,9,2023,80.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-08-26,3,253.05,3,3,759.15,1,253.05,8,2024,253.05,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2024-01-15,5,615.1,10,3,3075.5,1,615.1,1,2024,307.55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-04-01,1,183.18,6,0,183.18,1,183.18,4,2023,30.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-07-23,1,75.78,5,2,75.78,1,75.78,7,2023,15.16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2025-05-02,1,675.57,1,1,675.57,1,675.57,5,2025,675.57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2024-11-27,1,109.29,5,2,109.29,1,109.29,11,2024,21.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-03-26,1,639.83,2,4,639.83,1,639.83,3,2024,319.92,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2023-06-26,5,62.81,9,1,314.05,1,62.81,6,2023,34.89,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2025-05-25,4,615.83,4,3,2463.32,1,615.83,5,2025,615.83,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024-07-02,4,510.58,7,0,2042.32,1,510.58,7,2024,291.76,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2024-07-24,1,334.39,2,3,334.39,1,334.39,7,2024,167.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-10-06,1,144.25,2,4,144.25,1,144.25,10,2024,72.12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-06-08,1,401.82,5,2,401.82,1,401.82,6,2024,80.36,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2025-03-31,1,252.68,1,4,252.68,1,252.68,3,2025,252.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-26,5,662.78,9,3,3313.9,1,662.78,5,2023,368.21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2023-03-14,4,434.42,6,2,1737.68,1,434.42,3,2023,289.61,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-02-26,5,513.49,8,2,2567.45,1,513.49,2,2024,320.93,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023-07-18,1,432.47,4,4,432.47,1,432.47,7,2023,108.12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-30,1,45.94,2,0,45.94,1,45.94,8,2024,22.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-21,1,418.36,5,0,418.36,1,418.36,6,2025,83.67,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2023-11-26,5,676.98,5,1,3330.4075,1,666.08,11,2023,666.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29,4,263.62,5,0,1054.48,1,263.62,9,2023,210.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2025-04-19,5,551.27,7,4,2756.35,1,551.27,4,2025,393.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-06,3,508.12,8,4,1524.36,1,508.12,1,2023,190.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-25,2,14.93,4,1,29.86,1,14.93,2,2025,7.46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2023-11-15,3,229.34,6,4,688.02,1,229.34,11,2023,114.67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2025-04-19,2,438.62,3,1,877.24,1,438.62,4,2025,292.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-01-15,2,513.59,4,4,1027.18,1,513.59,1,2024,256.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2025-03-05,2,253.74,5,2,507.48,1,253.74,3,2025,101.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
2024-11-01,3,62.77,6,4,188.31,1,62.77,11,2024,31.38,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-02-18,4,25.29,8,2,101.16,1,25.29,2,2023,12.64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-06-16,1,335.1,6,4,335.1,1,335.1,6,2023,55.85,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-04-23,4,484.85,5,4,1939.4,1,484.85,4,2023,387.88,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2025-03-02,3,381.41,6,3,1144.23,1,381.41,3,2025,190.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-01-18,5,347.92,6,2,1739.6,1,347.92,1,2023,289.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2024-05-29,4,15.01,6,1,60.04,1,15.01,5,2024,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,3,404.79,6,3,1214.37,1,404.79,8,2023,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-02-03,4,611.26,5,4,2445.04,1,611.26,2,2023,489.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-03-09,3,346.52,3,2,1039.56,1,346.52,3,2023,346.52,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2024-12-05,1,36.65,1,0,36.65,1,36.65,12,2024,36.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2023-09-05,3,149.34,7,0,448.02,1,149.34,9,2023,64.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2024-07-22,5,467.81,10,1,2339.05,1,467.81,7,2024,233.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-05,5,420.7,5,1,2103.5,1,420.7,1,2023,420.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2023-10-25,5,606.52,6,3,3032.6,1,606.52,10,2023,505.43,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2025-01-28,1,420.26,4,1,420.26,1,420.26,1,2025,105.06,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2023-07-19,3,505.79,3,4,1517.37,1,505.79,7,2023,505.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-06-05,4,493.73,6,1,1974.92,1,493.73,6,2025,329.15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2025-03-14,3,201.21,3,2,603.63,1,201.21,3,2025,201.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2024-10-24,3,112.29,6,2,336.87,1,112.29,10,2024,56.14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2023-07-12,4,132.56,8,3,530.24,1,132.56,7,2023,66.28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2023-04-06,3,539.46,4,1,1618.38,1,539.46,4,2023,404.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2024-04-07,5,508.59,8,1,2542.95,1,508.59,4,2024,317.87,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-04,4,203.46,7,4,813.84,1,203.46,2,2024,116.26,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2023-05-20,3,565.25,7,0,1695.75,1,565.25,5,2023,242.25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2023-08-31,3,136.84,4,1,410.52,1,136.84,8,2023,102.63,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2025-06-11,2,464.5,2,3,929.0,1,464.5,6,2025,464.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2023-06-11,2,434.97,7,0,869.94,1,434.97,6,2023,124.28,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2023-07-25,2,43.67,4,3,87.34,1,43.67,7,2023,21.84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2023-07-05,1,171.59,5,0,171.59,1,171.59,7,2023,34.32,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2025-05-14,1,558.27,1,4,558.27,1,558.27,5,2025,558.27,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2023-02-15,2,425.03,2,2,850.06,1,425.03,2,2023,425.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-12-16,1,376.76,5,0,376.76,1,376.76,12,2024,75.35,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2024-03-15,5,575.24,7,0,2876.2,1,575.24,3,2024,410.89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-09-27,3,568.02,3,3,1704.06,1,568.02,9,2024,568.02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2025-02-09,3,94.88,8,4,284.64,1,94.88,2,2025,35.58,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-04-16,3,304.15,3,3,912.45,1,304.15,4,2023,304.15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2023-03-14,3,553.52,4,1,1660.56,1,553.52,3,2023,415.14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-07,3,166.99,8,1,500.97,1,166.99,4,2024,62.62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-09,4,198.35,7,2,793.4,1,198.35,4,2024,113.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-13,4,403.58,9,4,1614.32,1,403.58,6,2025,179.37,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2025-05-10,4,464.29,5,0,1857.16,1,464.29,5,2025,371.43,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2023-03-10,3,635.98,5,4,1907.94,1,635.98,3,2023,381.59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-02-25,1,528.06,2,1,528.06,1,528.06,2,2024,264.03,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-04-20,1,515.32,1,0,515.32,1,515.32,4,2024,515.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-18,4,657.79,6,2,2631.16,1,657.79,2,2025,438.53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2023-10-25,1,153.0,4,4,153.0,1,153.0,10,2023,38.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2023-12-03,1,668.48,1,0,668.48,1,668.48,12,2023,668.48,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2024-02-29,2,46.5,7,2,93.0,1,46.5,2,2024,13.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-08-19,5,653.47,10,4,3267.35,1,653.47,8,2024,326.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025-02-26,1,628.89,2,4,628.89,1,628.89,2,2025,314.44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2024-04-07,2,675.1,4,2,1350.2,1,675.1,4,2024,337.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-07-18,4,89.41,9,2,357.64,1,89.41,7,2024,39.74,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-07-02,5,320.01,6,4,1600.05,1,320.01,7,2024,266.68,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025-05-03,2,41.0,7,0,82.0,1,41.0,5,2025,11.71,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023-03-05,1,565.85,1,1,565.85,1,565.85,3,2023,565.85,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-06-06,3,648.59,4,0,1945.77,1,648.59,6,2024,486.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-24,3,68.12,3,0,204.36,1,68.12,7,2024,68.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-09,1,616.1,6,0,616.1,1,616.1,6,2024,102.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-03-23,3,247.47,4,1,742.41,1,247.47,3,2025,185.6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2024-05-24,3,490.74,3,0,1472.22,1,490.74,5,2024,490.74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2025-02-18,3,531.72,7,2,1595.16,1,531.72,2,2025,227.88,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-01-29,5,648.65,7,4,3243.25,1,648.65,1,2024,463.32,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-08-07,5,456.06,10,3,2280.3,1,456.06,8,2023,228.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-11-14,1,17.98,6,0,17.98,1,17.98,11,2023,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-09,5,269.86,6,1,1349.3,1,269.86,3,2024,224.88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-03-10,5,31.96,5,4,159.8,1,31.96,3,2024,31.96,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023-12-19,2,98.47,3,3,196.94,1,98.47,12,2023,65.65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-01,1,158.68,6,3,158.68,1,158.68,3,2024,26.45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2023-08-20,1,613.98,4,1,613.98,1,613.98,8,2023,153.5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2024-01-05,3,426.12,5,3,1278.36,1,426.12,1,2024,255.67,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2025-02-25,4,629.88,8,3,2519.52,1,629.88,2,2025,314.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-10-29,4,228.91,4,2,915.64,1,228.91,10,2023,228.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-18,1,120.98,6,0,120.98,1,120.98,5,2023,20.16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2023-09-30,4,425.18,8,1,1700.72,1,425.18,9,2023,212.59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-08-23,2,333.83,4,4,667.66,1,333.83,8,2023,166.92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-05-30,2,492.9,5,3,985.8,1,492.9,5,2025,197.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-07,1,92.04,2,1,92.04,1,92.04,1,2023,46.02,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023-01-28,1,654.27,2,1,654.27,1,654.27,1,2023,327.14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2023-06-29,1,56.2,1,1,56.2,1,56.2,6,2023,56.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2024-07-16,4,628.12,6,3,2512.48,1,628.12,7,2024,418.75,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2024-04-15,3,157.4,7,0,472.2,1,157.4,4,2024,67.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-01-31,4,588.85,7,0,2355.4,1,588.85,1,2023,336.49,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-01-31,2,494.78,2,2,989.56,1,494.78,1,2023,494.78,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2023-10-06,3,663.93,6,0,1991.79,1,663.93,10,2023,331.96,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-12-12,1,132.68,1,4,132.68,1,132.68,12,2023,132.68,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2025-04-08,5,364.28,5,2,1821.4,1,364.28,4,2025,364.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-05-14,5,307.98,10,1,1539.9,1,307.98,5,2023,153.99,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2024-04-18,4,162.71,7,0,650.84,1,162.71,4,2024,92.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,5,492.94,10,0,2464.7,1,492.94,9,2024,246.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-10,2,343.99,4,2,687.98,1,343.99,3,2023,172.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-03-22,5,250.68,8,3,1253.4,1,250.68,3,2025,156.68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-12-27,2,362.14,2,3,724.28,1,362.14,12,2024,362.14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2024-11-23,1,214.08,2,2,214.08,1,214.08,11,2024,107.04,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-11,1,70.32,4,1,70.32,1,70.32,11,2023,17.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2023-01-25,5,421.42,7,3,2107.1,1,421.42,1,2023,301.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-01-24,5,384.69,6,0,1923.45,1,384.69,1,2024,320.58,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-06-07,5,448.15,7,2,2240.75,1,448.15,6,2023,320.11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2024-05-29,5,79.08,8,1,395.4,1,79.08,5,2024,49.42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-22,4,185.41,9,2,741.64,1,185.41,1,2023,82.4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2024-10-10,5,566.07,6,3,2830.35,1,566.07,10,2024,471.72,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2023-06-04,2,187.88,4,1,375.76,1,187.88,6,2023,93.94,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2023-11-14,2,255.99,4,3,511.98,1,255.99,11,2023,128.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2024-11-11,1,627.34,1,4,627.34,1,627.34,11,2024,627.34,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-02-19,3,474.14,8,2,1422.42,1,474.14,2,2024,177.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2025-06-15,3,154.37,4,3,463.11,1,154.37,6,2025,115.78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025-03-21,4,145.05,6,2,580.2,1,145.05,3,2025,96.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2023-08-20,4,67.08,8,2,268.32,1,67.08,8,2023,33.54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2024-11-10,1,522.08,5,4,522.08,1,522.08,11,2024,104.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-06-12,5,514.6,10,3,2573.0,1,514.6,6,2023,257.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-12-10,4,577.82,9,2,2311.28,1,577.82,12,2024,256.81,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2025-02-10,2,500.8,3,4,1001.6,1,500.8,2,2025,333.87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-09-10,2,461.13,4,0,922.26,1,461.13,9,2023,230.56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2024-11-18,1,605.28,3,4,605.28,1,605.28,11,2024,201.76,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-23,3,204.27,4,2,612.81,1,204.27,4,2024,153.2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2023-08-02,1,489.8,4,1,489.8,1,489.8,8,2023,122.45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-02-21,5,72.64,7,0,363.2,1,72.64,2,2024,51.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-10,2,385.16,7,0,770.32,1,385.16,1,2025,110.05,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2023-06-12,3,606.41,7,1,1819.23,1,606.41,6,2023,259.89,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2024-11-25,2,211.82,4,0,423.64,1,211.82,11,2024,105.91,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-04-26,5,495.35,5,1,2476.75,1,495.35,4,2024,495.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
